src,hrc_key,desired_metric,achieved_metric,distance_index,distance
People_051_h.jpg,E,0.26604605095,0.277152955532074,9,0.011106904582073973
People_051_h.jpg,F,0.22354000524961462,0.2288283407688141,7,0.005288335519199466
People_051_h.jpg,G,0.1611954868,0.1729486882686615,5,0.01175320146866149
People_052_h.jpg,A,1,1,None,0
People_052_h.jpg,B,0.659951634396917,0.6569729447364807,38,0.00297868966043624
People_052_h.jpg,C,0.45775766648680044,0.4600522518157959,19,0.0022945853289954576
People_052_h.jpg,D,0.3375324138621293,0.3373834490776062,12,0.0001489647845230868
People_052_h.jpg,E,0.26604605095,0.2714238464832306,9,0.005377795533230589
People_052_h.jpg,F,0.22354000524961462,0.22000417113304138,7,0.0035358341165732388
People_052_h.jpg,G,0.1611954868,0.16324906051158905,5,0.0020535737115890407
People_053_h.jpg,A,1,1,None,0
People_053_h.jpg,B,0.659951634396917,0.6592757701873779,42,0.0006758642095390233
People_053_h.jpg,C,0.45775766648680044,0.4597870111465454,19,0.0020293446597449694
People_053_h.jpg,D,0.3375324138621293,0.333379328250885,11,0.004153085611244278
People_053_h.jpg,E,0.26604605095,0.26825013756752014,8,0.00220408661752014
People_053_h.jpg,F,0.22354000524961462,0.2158711701631546,6,0.0076688350864600185
People_053_h.jpg,G,0.1611954868,0.15451404452323914,4,0.006681442276760874
People_054_h.jpg,A,1,1,None,0
People_054_h.jpg,B,0.659951634396917,0.6614740490913391,45,0.0015224146944221584
People_054_h.jpg,C,0.45775766648680044,0.4549272358417511,19,0.002830430645049342
People_054_h.jpg,D,0.3375324138621293,0.3322204351425171,11,0.005311978719612198
People_054_h.jpg,E,0.26604605095,0.26616308093070984,8,0.00011702998070983739
People_054_h.jpg,F,0.22354000524961462,0.2147066742181778,6,0.008833331031436825
People_054_h.jpg,G,0.1611954868,0.1569979339838028,4,0.004197552816197214
People_055_h.jpg,A,1,1,None,0
People_055_h.jpg,B,0.659951634396917,0.6630062460899353,41,0.0030546116930183498
People_055_h.jpg,C,0.45775766648680044,0.45420151948928833,18,0.0035561469975121107
People_055_h.jpg,D,0.3375324138621293,0.3350982069969177,11,0.0024342068652115634
People_055_h.jpg,E,0.26604605095,0.2667846381664276,8,0.0007385872164276108
People_055_h.jpg,F,0.22354000524961462,0.21430553495883942,6,0.009234470290775204
People_055_h.jpg,G,0.1611954868,0.15296649932861328,4,0.008228987471386728
People_056_h.jpg,A,1,1,None,0
People_056_h.jpg,B,0.659951634396917,0.6611893773078918,45,0.0012377429109748928
People_056_h.jpg,C,0.45775766648680044,0.4536457657814026,21,0.004111900705397853
People_056_h.jpg,D,0.3375324138621293,0.3343261182308197,13,0.003206295631309586
People_056_h.jpg,E,0.26604605095,0.2675546705722809,10,0.0015086196222808823
People_056_h.jpg,F,0.22354000524961462,0.22104871273040771,8,0.0024912925192069058
People_056_h.jpg,G,0.1611954868,0.1714286059141159,6,0.010233119114115896
People_057_h.jpg,A,1,1,None,0
People_057_h.jpg,B,0.659951634396917,0.6583618521690369,34,0.0015897822278800877
People_057_h.jpg,C,0.45775766648680044,0.4566579759120941,15,0.0010996905747063246
People_057_h.jpg,D,0.3375324138621293,0.33965417742729187,9,0.002121763565162582
People_057_h.jpg,E,0.26604605095,0.25648078322410583,6,0.009565267725894167
People_057_h.jpg,F,0.22354000524961462,0.2265019416809082,5,0.0029619364312935825
People_057_h.jpg,G,0.1611954868,0.15160781145095825,3,0.009587675349041758
People_058_h.jpg,A,1,1,None,0
People_058_h.jpg,B,0.659951634396917,0.6587926149368286,41,0.0011590194600883397
People_058_h.jpg,C,0.45775766648680044,0.4555477201938629,18,0.0022099462929375258
People_058_h.jpg,D,0.3375324138621293,0.34546712040901184,11,0.007934706546882553
People_058_h.jpg,E,0.26604605095,0.25794219970703125,7,0.008103851242968751
People_058_h.jpg,F,0.22354000524961462,0.23240555822849274,6,0.008865552978878116
People_058_h.jpg,G,0.1611954868,0.17281630635261536,4,0.011620819552615347
People_059_v.jpg,A,1,1,None,0
People_059_v.jpg,B,0.659951634396917,0.6602837443351746,36,0.0003321099382576076
People_059_v.jpg,C,0.45775766648680044,0.45234209299087524,16,0.005415573495925197
People_059_v.jpg,D,0.3375324138621293,0.340546190738678,10,0.0030137768765486905
People_059_v.jpg,E,0.26604605095,0.2650485336780548,7,0.000997517271945192
People_059_v.jpg,F,0.22354000524961462,0.2368040531873703,6,0.01326404793775568
People_059_v.jpg,G,0.1611954868,0.16906633973121643,4,0.007870852931216421
People_060_v.jpg,A,1,1,None,0
People_060_v.jpg,B,0.659951634396917,0.6593279838562012,39,0.0006236505407157811
People_060_v.jpg,C,0.45775766648680044,0.4496629536151886,17,0.008094712871611842
People_060_v.jpg,D,0.3375324138621293,0.3289763927459717,10,0.008556021116157608
People_060_v.jpg,E,0.26604605095,0.2547961473464966,7,0.01124990360350342
People_060_v.jpg,F,0.22354000524961462,0.23165753483772278,6,0.008117529588108158
People_060_v.jpg,G,0.1611954868,0.16382664442062378,4,0.0026311576206237697
People_061_h.jpg,A,1,1,None,0
People_061_h.jpg,B,0.659951634396917,0.6590129733085632,45,0.0009386610883537205
People_061_h.jpg,C,0.45775766648680044,0.45332852005958557,21,0.0044291464272148695
People_061_h.jpg,D,0.3375324138621293,0.32882925868034363,13,0.00870315518178566
People_061_h.jpg,E,0.26604605095,0.2729845345020294,10,0.0069384835520294175
People_061_h.jpg,F,0.22354000524961462,0.22745297849178314,8,0.0039129732421685215
People_061_h.jpg,G,0.1611954868,0.15647540986537933,5,0.004720076934620676
People_062_v.jpg,A,1,1,None,0
People_062_v.jpg,B,0.659951634396917,0.6573679447174072,40,0.0025836896795097264
People_062_v.jpg,C,0.45775766648680044,0.4589978754520416,18,0.0012402089652411852
People_062_v.jpg,D,0.3375324138621293,0.3405351936817169,11,0.003002779819587631
People_062_v.jpg,E,0.26604605095,0.27272698283195496,8,0.006680931881954955
People_062_v.jpg,F,0.22354000524961462,0.21951213479042053,6,0.004027870459194088
People_062_v.jpg,G,0.1611954868,0.1595345437526703,4,0.0016609430473297215
People_063_h.jpg,A,1,1,None,0
People_063_h.jpg,B,0.659951634396917,0.661385715007782,42,0.0014340806108650295
People_063_h.jpg,C,0.45775766648680044,0.4585816264152527,19,0.0008239599284522447
People_063_h.jpg,D,0.3375324138621293,0.3331397771835327,11,0.004392636678596573
People_063_h.jpg,E,0.26604605095,0.2707054018974304,8,0.0046593509474304184
People_063_h.jpg,F,0.22354000524961462,0.21923166513442993,6,0.004308340115184689
People_063_h.jpg,G,0.1611954868,0.16527436673641205,4,0.004078879936412039
People_064_h.jpg,A,1,1,None,0
People_064_h.jpg,B,0.659951634396917,0.660108745098114,42,0.00015711070119706072
People_064_h.jpg,C,0.45775766648680044,0.4557006061077118,18,0.002057060379088649
People_064_h.jpg,D,0.3375324138621293,0.3457378149032593,11,0.00820540104112999
People_064_h.jpg,E,0.26604605095,0.2630345821380615,7,0.003011468811938478
People_064_h.jpg,F,0.22354000524961462,0.23550750315189362,6,0.011967497902278995
People_064_h.jpg,G,0.1611954868,0.17527812719345093,4,0.014082640393450918
People_065_h.jpg,A,1,1,None,0
People_065_h.jpg,B,0.659951634396917,0.6619188785552979,41,0.0019672441583808986
People_065_h.jpg,C,0.45775766648680044,0.454333633184433,20,0.0034240333023674574
People_065_h.jpg,D,0.3375324138621293,0.336032897233963,13,0.0014995166281662753
People_065_h.jpg,E,0.26604605095,0.2570575773715973,9,0.008988473578402711
People_065_h.jpg,F,0.22354000524961462,0.2349066287279129,8,0.011366623478298282
People_065_h.jpg,G,0.1611954868,0.16087549924850464,5,0.00031998755149537095
People_066_v.jpg,A,1,1,None,0
People_066_v.jpg,B,0.659951634396917,0.6616668701171875,38,0.001715235720270547
People_066_v.jpg,C,0.45775766648680044,0.46269163489341736,17,0.004933968406616918
People_066_v.jpg,D,0.3375324138621293,0.34030425548553467,10,0.00277184162340538
People_066_v.jpg,E,0.26604605095,0.26715385913848877,7,0.001107808188488768
People_066_v.jpg,F,0.22354000524961462,0.20770566165447235,5,0.01583434359514227
People_066_v.jpg,G,0.1611954868,0.17401792109012604,4,0.012822434290126028
People_067_h.jpg,A,1,1,None,0
People_067_h.jpg,B,0.659951634396917,0.6586971282958984,38,0.0012545061010185155
People_067_h.jpg,C,0.45775766648680044,0.45822104811668396,17,0.00046338162988351916
People_067_h.jpg,D,0.3375324138621293,0.3372724950313568,10,0.00025991883077247646
People_067_h.jpg,E,0.26604605095,0.26113641262054443,7,0.004909638329455568
People_067_h.jpg,F,0.22354000524961462,0.21605877578258514,5,0.0074812294670294766
People_067_h.jpg,G,0.1611954868,0.1798887401819229,4,0.018693253381922903
People_068_h.jpg,A,1,1,None,0
People_068_h.jpg,B,0.659951634396917,0.6638128161430359,41,0.0038611817461189357
People_068_h.jpg,C,0.45775766648680044,0.45230457186698914,18,0.005453094619811305
People_068_h.jpg,D,0.3375324138621293,0.3333791196346283,11,0.004153294227500992
People_068_h.jpg,E,0.26604605095,0.2671251595020294,8,0.0010791085520294175
People_068_h.jpg,F,0.22354000524961462,0.2122853845357895,6,0.01125462071382513
People_068_h.jpg,G,0.1611954868,0.1519080400466919,4,0.009287446753308115
People_069_h.jpg,A,1,1,None,0
People_069_h.jpg,B,0.659951634396917,0.6595689654350281,32,0.0003826689618888768
People_069_h.jpg,C,0.45775766648680044,0.45688849687576294,14,0.0008691696110375013
People_069_h.jpg,D,0.3375324138621293,0.3282191753387451,8,0.00931323852338417
People_069_h.jpg,E,0.26604605095,0.27239030599594116,6,0.006344255045941161
People_069_h.jpg,F,0.22354000524961462,0.23869048058986664,5,0.015150475340252018
People_069_h.jpg,G,0.1611954868,0.16130705177783966,3,0.00011156497783965102
People_070_v.jpg,A,1,1,None,0
People_070_v.jpg,B,0.659951634396917,0.6603126525878906,32,0.00036101819097367205
People_070_v.jpg,C,0.45775766648680044,0.4506579041481018,14,0.007099762338698634
People_070_v.jpg,D,0.3375324138621293,0.3374946415424347,8,3.77723196945956e-05
People_070_v.jpg,E,0.26604605095,0.25924137234687805,6,0.00680467860312195
People_070_v.jpg,F,0.22354000524961462,0.20423831045627594,4,0.01930169479333868
People_070_v.jpg,G,0.1611954868,0.16313299536705017,3,0.0019375085670501613
People_071_h.jpg,A,1,1,None,0
People_071_h.jpg,B,0.659951634396917,0.6605182886123657,45,0.0005666542154487697
People_071_h.jpg,C,0.45775766648680044,0.4573889672756195,19,0.00036869921118093396
People_071_h.jpg,D,0.3375324138621293,0.3293265104293823,11,0.008205903432746964
People_071_h.jpg,E,0.26604605095,0.26273858547210693,8,0.003307465477893068
People_071_h.jpg,F,0.22354000524961462,0.21454577147960663,6,0.008994233770007992
People_071_h.jpg,G,0.1611954868,0.15338104963302612,4,0.007814437166973887
People_072_v.jpg,A,1,1,None,0
People_072_v.jpg,B,0.659951634396917,0.6599135994911194,45,3.8034905797568186e-05
People_072_v.jpg,C,0.45775766648680044,0.4609038531780243,21,0.003146186691223851
People_072_v.jpg,D,0.3375324138621293,0.3326961398124695,12,0.0048362740496598056
People_072_v.jpg,E,0.26604605095,0.27374568581581116,9,0.007699634865811156
People_072_v.jpg,F,0.22354000524961462,0.22779618203639984,7,0.004256176786785221
People_072_v.jpg,G,0.1611954868,0.14794865250587463,4,0.013246834294125376
People_073_v.jpg,A,1,1,None,0
People_073_v.jpg,B,0.659951634396917,0.6608891487121582,36,0.0009375143152412502
People_073_v.jpg,C,0.45775766648680044,0.4585314989089966,16,0.0007738324221961412
People_073_v.jpg,D,0.3375324138621293,0.3277866542339325,9,0.009745759628196793
People_073_v.jpg,E,0.26604605095,0.27905502915382385,7,0.013008978203823851
People_073_v.jpg,F,0.22354000524961462,0.22415652871131897,5,0.0006165234617043491
People_073_v.jpg,G,0.1611954868,0.15360035002231598,3,0.007595136777684031
People_074_v.jpg,A,1,1,None,0
People_074_v.jpg,B,0.659951634396917,0.6588384509086609,36,0.0011131834882560643
People_074_v.jpg,C,0.45775766648680044,0.4604036509990692,16,0.002645984512268773
People_074_v.jpg,D,0.3375324138621293,0.32750803232192993,9,0.010024381540199356
People_074_v.jpg,E,0.26604605095,0.277556449174881,7,0.01151039822488098
People_074_v.jpg,F,0.22354000524961462,0.22111521661281586,5,0.0024247886367987637
People_074_v.jpg,G,0.1611954868,0.14762039482593536,3,0.013575091974064646
People_075_v.jpg,A,1,1,None,0
People_075_v.jpg,B,0.659951634396917,0.6628395318984985,41,0.002887897501581582
People_075_v.jpg,C,0.45775766648680044,0.45122161507606506,19,0.006536051410735377
People_075_v.jpg,D,0.3375324138621293,0.3318234086036682,12,0.005709005258461075
People_075_v.jpg,E,0.26604605095,0.26619428396224976,9,0.00014823301224975438
People_075_v.jpg,F,0.22354000524961462,0.21225053071975708,7,0.01128947452985754
People_075_v.jpg,G,0.1611954868,0.15225465595722198,5,0.008940830842778025
People_076_h.jpg,A,1,1,None,0
People_076_h.jpg,B,0.659951634396917,0.6640667915344238,41,0.004115157137506875
People_076_h.jpg,C,0.45775766648680044,0.4627453088760376,18,0.004987642389237157
People_076_h.jpg,D,0.3375324138621293,0.33102771639823914,10,0.006504697463890152
People_076_h.jpg,E,0.26604605095,0.2591964304447174,7,0.006849620505282594
People_076_h.jpg,F,0.22354000524961462,0.23542670905590057,6,0.011886703806285953
People_076_h.jpg,G,0.1611954868,0.17266885936260223,4,0.011473372562602224
People_077_v.jpg,A,1,1,None,0
People_077_v.jpg,B,0.659951634396917,0.6596282720565796,40,0.0003233623403373631
People_077_v.jpg,C,0.45775766648680044,0.4615788459777832,18,0.0038211794909827623
People_077_v.jpg,D,0.3375324138621293,0.32805946469306946,10,0.00947294916905983
People_077_v.jpg,E,0.26604605095,0.2574041485786438,7,0.008641902371356203
People_077_v.jpg,F,0.22354000524961462,0.2315373420715332,6,0.007997336821918583
People_077_v.jpg,G,0.1611954868,0.16916267573833466,4,0.007967188938334646
People_078_v.jpg,A,1,1,None,0
People_078_v.jpg,B,0.659951634396917,0.6559768319129944,43,0.003974802483922568
People_078_v.jpg,C,0.45775766648680044,0.4595324993133545,20,0.0017748328265540514
People_078_v.jpg,D,0.3375324138621293,0.33723562955856323,12,0.00029678430356605556
People_078_v.jpg,E,0.26604605095,0.25537562370300293,8,0.010670427246997072
People_078_v.jpg,F,0.22354000524961462,0.20939326286315918,6,0.014146742386455441
People_078_v.jpg,G,0.1611954868,0.16074791550636292,4,0.0004475712936370946
People_079_h.jpg,A,1,1,None,0
People_079_h.jpg,B,0.659951634396917,0.6634507775306702,46,0.003499143133753213
People_079_h.jpg,C,0.45775766648680044,0.4580390751361847,21,0.0002814086493842516
People_079_h.jpg,D,0.3375324138621293,0.3427991569042206,13,0.005266743042091293
People_079_h.jpg,E,0.26604605095,0.26749324798583984,9,0.0014471970358398423
People_079_h.jpg,F,0.22354000524961462,0.22342875599861145,7,0.0001112492510031704
People_079_h.jpg,G,0.1611954868,0.17212030291557312,5,0.01092481611557311
People_080_h.jpg,A,1,1,None,0
People_080_h.jpg,B,0.659951634396917,0.6595699191093445,47,0.00038171528757247053
People_080_h.jpg,C,0.45775766648680044,0.4585607945919037,22,0.0008031281051032457
People_080_h.jpg,D,0.3375324138621293,0.33737343549728394,14,0.00015897836484535244
People_080_h.jpg,E,0.26604605095,0.2637180984020233,10,0.002327952547976686
People_080_h.jpg,F,0.22354000524961462,0.22484076023101807,8,0.0013007549814034458
People_080_h.jpg,G,0.1611954868,0.15568633377552032,5,0.005509153024479685
People_081_v.jpg,A,1,1,None,0
People_081_v.jpg,B,0.659951634396917,0.6580038070678711,45,0.0019478273290458592
People_081_v.jpg,C,0.45775766648680044,0.45629847049713135,19,0.0014591959896690931
People_081_v.jpg,D,0.3375324138621293,0.34255659580230713,11,0.005024181940177841
People_081_v.jpg,E,0.26604605095,0.25994977355003357,7,0.006096277399966432
People_081_v.jpg,F,0.22354000524961462,0.2290429025888443,5,0.005502897339229679
People_081_v.jpg,G,0.1611954868,0.16093489527702332,4,0.0002605915229766942
People_082_h.jpg,A,1,1,None,0
People_082_h.jpg,B,0.659951634396917,0.6614271402359009,43,0.001475505838983926
People_082_h.jpg,C,0.45775766648680044,0.46143949031829834,19,0.003681823831497899
People_082_h.jpg,D,0.3375324138621293,0.3390645384788513,11,0.0015321246167220304
People_082_h.jpg,E,0.26604605095,0.2767636775970459,8,0.010717626647045897
People_082_h.jpg,F,0.22354000524961462,0.22393600642681122,6,0.00039600117719659766
People_082_h.jpg,G,0.1611954868,0.16618555784225464,4,0.004990071042254629
People_083_h.jpg,A,1,1,None,0
People_083_h.jpg,B,0.659951634396917,0.6566208600997925,35,0.0033307742971244725
People_083_h.jpg,C,0.45775766648680044,0.45434001088142395,16,0.0034176556053764906
People_083_h.jpg,D,0.3375324138621293,0.3363531529903412,10,0.0011792608717881015
People_083_h.jpg,E,0.26604605095,0.25591692328453064,7,0.010129127665469362
People_083_h.jpg,F,0.22354000524961462,0.22572503983974457,6,0.0021850345901299473
People_083_h.jpg,G,0.1611954868,0.1608578860759735,4,0.0003376007240264989
People_084_h.jpg,A,1,1,None,0
People_084_h.jpg,B,0.659951634396917,0.6561212539672852,40,0.0038303804296317967
People_084_h.jpg,C,0.45775766648680044,0.4535835087299347,18,0.004174157756865748
People_084_h.jpg,D,0.3375324138621293,0.3367055356502533,11,0.0008268782118759921
People_084_h.jpg,E,0.26604605095,0.2663184702396393,8,0.00027241928963928075
People_084_h.jpg,F,0.22354000524961462,0.22777298092842102,6,0.0042329756788064
People_084_h.jpg,G,0.1611954868,0.17116515338420868,4,0.00996966658420867
People_085_h.jpg,A,1,1,None,0
People_085_h.jpg,B,0.659951634396917,0.6608229875564575,36,0.0008713531595405666
People_085_h.jpg,C,0.45775766648680044,0.4661177694797516,18,0.008360102992951146
People_085_h.jpg,D,0.3375324138621293,0.3350716233253479,11,0.0024607905367813876
People_085_h.jpg,E,0.26604605095,0.2667023837566376,8,0.0006563328066375718
People_085_h.jpg,F,0.22354000524961462,0.21211211383342743,6,0.011427891416187191
People_085_h.jpg,G,0.1611954868,0.15381543338298798,4,0.0073800534170120335
People_086_h.jpg,A,1,1,None,0
People_086_h.jpg,B,0.659951634396917,0.6639201045036316,35,0.003968470106714639
People_086_h.jpg,C,0.45775766648680044,0.4652320444583893,16,0.007474377971588841
People_086_h.jpg,D,0.3375324138621293,0.32846173644065857,9,0.009070677421470719
People_086_h.jpg,E,0.26604605095,0.27777478098869324,7,0.011728730038693236
People_086_h.jpg,F,0.22354000524961462,0.21633468568325043,5,0.007205319566364193
People_086_h.jpg,G,0.1611954868,0.1777127981185913,4,0.0165173113185913
People_087_h.jpg,A,1,1,None,0
People_087_h.jpg,B,0.659951634396917,0.6606998443603516,64,0.0007482099634346095
People_087_h.jpg,C,0.45775766648680044,0.46407705545425415,32,0.00631938896745371
People_087_h.jpg,D,0.3375324138621293,0.338636189699173,21,0.0011037758370436856
People_087_h.jpg,E,0.26604605095,0.2586119771003723,15,0.007434073849627687
People_087_h.jpg,F,0.22354000524961462,0.23139144480228424,13,0.00785143955266962
People_087_h.jpg,G,0.1611954868,0.15797147154808044,8,0.0032240152519195653
People_088_v.jpg,A,1,1,None,0
People_088_v.jpg,B,0.659951634396917,0.6561535596847534,35,0.003798074712163535
People_088_v.jpg,C,0.45775766648680044,0.4586647152900696,16,0.0009070488032691393
People_088_v.jpg,D,0.3375324138621293,0.3467414975166321,10,0.009209083654502792
People_088_v.jpg,E,0.26604605095,0.27527308464050293,7,0.009227033690502928
People_088_v.jpg,F,0.22354000524961462,0.2196153998374939,5,0.003924605412120724
People_088_v.jpg,G,0.1611954868,0.15040630102157593,3,0.010789185778424082
People_089_h.jpg,A,1,1,None,0
People_089_h.jpg,B,0.659951634396917,0.658736526966095,44,0.0012151074308219822
People_089_h.jpg,C,0.45775766648680044,0.45288556814193726,19,0.004872098344863185
People_089_h.jpg,D,0.3375324138621293,0.32831090688705444,11,0.009221506975074845
People_089_h.jpg,E,0.26604605095,0.2738487720489502,8,0.007802721098950194
People_089_h.jpg,F,0.22354000524961462,0.22595000267028809,6,0.0024099974206734653
People_089_h.jpg,G,0.1611954868,0.15240924060344696,3,0.00878624619655305
People_090_v.jpg,A,1,1,None,0
People_090_v.jpg,B,0.659951634396917,0.6612160205841064,38,0.0012643861871894924
People_090_v.jpg,C,0.45775766648680044,0.4560261368751526,17,0.001731529611647853
People_090_v.jpg,D,0.3375324138621293,0.3305256962776184,10,0.00700671758451088
People_090_v.jpg,E,0.26604605095,0.2562031149864197,7,0.009842935963580324
People_090_v.jpg,F,0.22354000524961462,0.2273416817188263,6,0.0038016764692116733
People_090_v.jpg,G,0.1611954868,0.1640305072069168,4,0.0028350204069167995
People_091_h.jpg,A,1,1,None,0
People_091_h.jpg,B,0.659951634396917,0.6577443480491638,38,0.0022072863477531346
People_091_h.jpg,C,0.45775766648680044,0.4558832347393036,17,0.001874431747496852
People_091_h.jpg,D,0.3375324138621293,0.34354767203330994,11,0.0060152581711806485
People_091_h.jpg,E,0.26604605095,0.2585344612598419,7,0.0075115896901580825
People_091_h.jpg,F,0.22354000524961462,0.2336883246898651,6,0.010148319440250492
People_091_h.jpg,G,0.1611954868,0.17151987552642822,4,0.010324388726428213
People_092_v.jpg,A,1,1,None,0
People_092_v.jpg,B,0.659951634396917,0.6572603583335876,38,0.0026912760633293065
People_092_v.jpg,C,0.45775766648680044,0.45112836360931396,16,0.006629302877486476
People_092_v.jpg,D,0.3375324138621293,0.3274649679660797,9,0.010067445896049576
People_092_v.jpg,E,0.26604605095,0.25587981939315796,6,0.010166231556842042
People_092_v.jpg,F,0.22354000524961462,0.22369469702243805,5,0.00015469177282342872
People_092_v.jpg,G,0.1611954868,0.1521131545305252,3,0.009082332269474802
People_093_h.jpg,A,1,1,None,0
People_093_h.jpg,B,0.659951634396917,0.6588770151138306,41,0.0010746192830863865
People_093_h.jpg,C,0.45775766648680044,0.4624488055706024,19,0.004691139083801976
People_093_h.jpg,D,0.3375324138621293,0.3391275703907013,11,0.001595156528572006
People_093_h.jpg,E,0.26604605095,0.2560330927371979,7,0.010012958212802126
People_093_h.jpg,F,0.22354000524961462,0.23358318209648132,6,0.010043176846866703
People_093_h.jpg,G,0.1611954868,0.15050506591796875,3,0.01069042088203126
People_094_h.jpg,A,1,1,None,0
People_094_h.jpg,B,0.659951634396917,0.6564197540283203,35,0.0035318803685966405
People_094_h.jpg,C,0.45775766648680044,0.4587188959121704,16,0.0009612294253699694
People_094_h.jpg,D,0.3375324138621293,0.34852883219718933,10,0.010996418335060043
People_094_h.jpg,E,0.26604605095,0.2760140001773834,7,0.009967949227383421
People_094_h.jpg,F,0.22354000524961462,0.2191135436296463,5,0.004426461619968319
People_094_h.jpg,G,0.1611954868,0.15317344665527344,3,0.008022040144726572
People_095_h.jpg,A,1,1,None,0
People_095_h.jpg,B,0.659951634396917,0.6626840233802795,44,0.002732388983362588
People_095_h.jpg,C,0.45775766648680044,0.4619976878166199,20,0.004240021329819432
People_095_h.jpg,D,0.3375324138621293,0.3463117480278015,12,0.008779334165672226
People_095_h.jpg,E,0.26604605095,0.2696038782596588,8,0.003557827309658812
People_095_h.jpg,F,0.22354000524961462,0.2264479100704193,6,0.002907904820804691
People_095_h.jpg,G,0.1611954868,0.15060925483703613,3,0.010586231962963877
People_096_h.jpg,A,1,1,None,0
People_096_h.jpg,B,0.659951634396917,0.6620734333992004,52,0.0021217990022834865
People_096_h.jpg,C,0.45775766648680044,0.4595150649547577,24,0.0017573984679572496
People_096_h.jpg,D,0.3375324138621293,0.3442363739013672,15,0.0067039600392378995
People_096_h.jpg,E,0.26604605095,0.26560112833976746,10,0.0004449226102325454
People_096_h.jpg,F,0.22354000524961462,0.23048745095729828,8,0.006947445707683658
People_096_h.jpg,G,0.1611954868,0.1566661149263382,4,0.004529371873661814
People_097_h.jpg,A,1,1,None,0
People_097_h.jpg,B,0.659951634396917,0.6590926647186279,41,0.0008589696782890233
People_097_h.jpg,C,0.45775766648680044,0.45335814356803894,18,0.0043995229187615
People_097_h.jpg,D,0.3375324138621293,0.3370085656642914,11,0.0005238481978379061
People_097_h.jpg,E,0.26604605095,0.27203622460365295,8,0.005990173653652953
People_097_h.jpg,F,0.22354000524961462,0.2209404855966568,6,0.0025995196529578213
People_097_h.jpg,G,0.1611954868,0.1573123335838318,4,0.0038831532161682225
People_098_h.jpg,A,1,1,None,0
People_098_h.jpg,B,0.659951634396917,0.6584112048149109,38,0.0015404295820060643
People_098_h.jpg,C,0.45775766648680044,0.45365896821022034,17,0.004098698276580104
People_098_h.jpg,D,0.3375324138621293,0.32684552669525146,10,0.010686887166877823
People_098_h.jpg,E,0.26604605095,0.25493624806404114,7,0.011109802885958864
People_098_h.jpg,F,0.22354000524961462,0.22631709277629852,6,0.0027770875266839024
People_098_h.jpg,G,0.1611954868,0.16503918170928955,4,0.003843694909289541
People_099_h.jpg,A,1,1,None,0
People_099_h.jpg,B,0.659951634396917,0.658927857875824,44,0.0010237765210929783
People_099_h.jpg,C,0.45775766648680044,0.4536045491695404,20,0.0041531173172600355
People_099_h.jpg,D,0.3375324138621293,0.3345935642719269,12,0.002938849590202408
People_099_h.jpg,E,0.26604605095,0.25677189230918884,8,0.009274158640811159
People_099_h.jpg,F,0.22354000524961462,0.2341049164533615,7,0.01056491120374689
People_099_h.jpg,G,0.1611954868,0.16026939451694489,4,0.0009260922830551244
People_100_h.jpg,A,1,1,None,0
People_100_h.jpg,B,0.659951634396917,0.6617927551269531,38,0.001841120730036172
People_100_h.jpg,C,0.45775766648680044,0.4616488516330719,17,0.0038911851462714586
People_100_h.jpg,D,0.3375324138621293,0.3407062292098999,10,0.0031738153477706144
People_100_h.jpg,E,0.26604605095,0.26902854442596436,7,0.002982493475964354
People_100_h.jpg,F,0.22354000524961462,0.21294841170310974,5,0.01059159354650488
People_100_h.jpg,G,0.1611954868,0.17430466413497925,4,0.013109177334979238
People_101_h.jpg,A,1,1,None,0
People_101_h.jpg,B,0.659951634396917,0.6581716537475586,43,0.0017799806493583592
People_101_h.jpg,C,0.45775766648680044,0.4524184763431549,18,0.005339190143645534
People_101_h.jpg,D,0.3375324138621293,0.34640172123908997,11,0.008869307376960678
People_101_h.jpg,E,0.26604605095,0.2623949944972992,7,0.003651056452700807
People_101_h.jpg,F,0.22354000524961462,0.23538435995578766,6,0.011844354706173038
People_101_h.jpg,G,0.1611954868,0.17224127054214478,4,0.011045783742144766
People_102_h.jpg,A,1,1,None,0
People_102_h.jpg,B,0.659951634396917,0.6610836982727051,41,0.0011320638757881252
People_102_h.jpg,C,0.45775766648680044,0.45461174845695496,19,0.0031459180298454847
People_102_h.jpg,D,0.3375324138621293,0.3395903408527374,12,0.0020579269906081388
People_102_h.jpg,E,0.26604605095,0.2769451439380646,9,0.010899092988064574
People_102_h.jpg,F,0.22354000524961462,0.22887678444385529,7,0.005336779194240665
People_102_h.jpg,G,0.1611954868,0.14915071427822113,4,0.01204477252177888
People_103_h.jpg,A,1,1,None,0
People_103_h.jpg,B,0.659951634396917,0.6614107489585876,44,0.0014591145616706935
People_103_h.jpg,C,0.45775766648680044,0.45828813314437866,19,0.0005304666575782213
People_103_h.jpg,D,0.3375324138621293,0.34008094668388367,11,0.002548532821754379
People_103_h.jpg,E,0.26604605095,0.2605607807636261,7,0.005485270186373903
People_103_h.jpg,F,0.22354000524961462,0.2225615382194519,5,0.0009784670301627163
People_103_h.jpg,G,0.1611954868,0.1558370143175125,3,0.005358472482487497
People_104_h.jpg,A,1,1,None,0
People_104_h.jpg,B,0.659951634396917,0.6600085496902466,43,5.691529332962908e-05
People_104_h.jpg,C,0.45775766648680044,0.4573240578174591,19,0.00043360866934133435
People_104_h.jpg,D,0.3375324138621293,0.3345220386981964,11,0.003010375163932877
